Project,Scenario,Dollar_year,Weather_year,Start_day,r,state,gea,country,tz,t,,
Cambium23,Decarb95by2050,2022$,2012,Sunday,p131,MA,ISONE,usa,ET,2025,,
Metric definitions and scenario descriptions: 2023 Cambium Documentation (https://www.nrel.gov/docs/fy24osti/88507.pdf),,,,,,,,,,,,
Time,Time,Load,Load,Load,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost
Datetime,Datetime,MWh,MWh,MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh
timestamp,timestamp_local,busbar_load_for_enduse,busbar_load,net_load_busbar,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse
1/1/2025 0:00,1/1/2025 0:00,5582.1,5621.6,4883,28.91,0,1.08,29.99,30.24,0,1.13,31.36
1/1/2025 1:00,1/1/2025 1:00,5254.7,5292.3,4571.2,26.01,0,1.08,27.09,27.13,0,1.13,28.26
1/1/2025 2:00,1/1/2025 2:00,5020,5055.5,4305.9,24.59,0,1.08,25.67,25.6,0,1.13,26.72
1/1/2025 3:00,1/1/2025 3:00,4904.2,4939.2,4218.8,25.85,0,1.08,26.94,26.89,0,1.13,28.01
1/1/2025 4:00,1/1/2025 4:00,4864.2,5078.6,4455.3,22.08,0,1.08,23.17,22.96,0,1.13,24.09
1/1/2025 5:00,1/1/2025 5:00,4964.2,5192.2,4637.2,22.08,0,1.08,23.16,22.98,0,1.13,24.1
1/1/2025 6:00,1/1/2025 6:00,5133.7,5175.6,4752.1,26.01,0,1.08,27.09,27.11,0,1.13,28.23
1/1/2025 7:00,1/1/2025 7:00,5253.7,6097.3,5191.8,22.08,0,1.08,23.16,23.03,0,1.13,24.16
1/1/2025 8:00,1/1/2025 8:00,5545.3,7443.7,5518.5,19.9,0,1.08,20.98,20.81,0,1.13,21.94
1/1/2025 9:00,1/1/2025 9:00,5704.2,7360.7,5469,22.08,0,1.07,23.16,23.12,0,1.13,24.24
1/1/2025 10:00,1/1/2025 10:00,5900,6922.7,5208.2,22.08,0,1.07,23.16,23.16,0,1.13,24.28
1/1/2025 11:00,1/1/2025 11:00,5942.1,6641.3,5159.8,22.08,0,1.07,23.16,23.16,0,1.13,24.29
1/1/2025 12:00,1/1/2025 12:00,6001.1,6888.4,5308.1,22.08,0,1.07,23.16,23.18,0,1.13,24.3
1/1/2025 13:00,1/1/2025 13:00,5980,7337.1,5452.8,22.08,0,1.07,23.16,23.17,0,1.13,24.3
1/1/2025 14:00,1/1/2025 14:00,5898.9,6905.1,5316.9,22.08,0,1.07,23.16,23.16,0,1.13,24.28
1/1/2025 15:00,1/1/2025 15:00,5968.4,6014.2,5422,31.41,0,1.07,32.48,32.96,0,1.13,34.08
1/1/2025 16:00,1/1/2025 16:00,6546.3,6594.6,5872.6,31.85,0,1.07,32.92,33.58,0,1.13,34.71
1/1/2025 17:00,1/1/2025 17:00,7073.7,7119.4,6246.6,31.97,0,1.06,33.03,33.85,0,1.13,34.98
1/1/2025 18:00,1/1/2025 18:00,7081.1,7126.9,6177.8,31.97,0,1.06,33.03,33.85,0,1.13,34.98
1/1/2025 19:00,1/1/2025 19:00,6927.4,6974.2,6023.1,31.97,0,1.06,33.03,33.81,0,1.13,34.93
1/1/2025 20:00,1/1/2025 20:00,6708.4,6755.5,5751.1,31.85,0,1.07,32.92,33.63,0,1.13,34.75
1/1/2025 21:00,1/1/2025 21:00,6321.1,6363.1,5266.4,31.41,0,1.07,32.48,33.05,0,1.13,34.18
1/1/2025 22:00,1/1/2025 22:00,5875.8,5915.6,4815.9,27.82,0,1.07,28.9,29.17,0,1.13,30.3
1/1/2025 23:00,1/1/2025 23:00,5387.4,5881.2,4776.3,24.53,0,1.08,25.61,25.61,0,1.13,26.74
1/2/2025 0:00,1/2/2025 0:00,4956.8,5580.2,4482.6,0,0,1.08,1.08,0,0,1.13,1.13
1/2/2025 1:00,1/2/2025 1:00,4693.7,4857,3782.4,0,0,1.08,1.09,0,0,1.13,1.13
1/2/2025 2:00,1/2/2025 2:00,4574.7,5290.3,4205.3,0,0,1.08,1.09,0,0,1.13,1.13
1/2/2025 3:00,1/2/2025 3:00,4484.2,4960.8,3843.5,0,0,1.09,1.09,0,0,1.13,1.13
1/2/2025 4:00,1/2/2025 4:00,4555.8,4581.9,3479.2,10.94,0,1.09,12.03,11.35,0,1.13,12.48
1/2/2025 5:00,1/2/2025 5:00,4830.5,4858.6,3745.7,31.31,0,1.08,32.39,32.55,0,1.13,33.67
1/2/2025 6:00,1/2/2025 6:00,5226.3,5256.5,4219.1,31.31,0,1.08,32.39,32.65,0,1.13,33.78
1/2/2025 7:00,1/2/2025 7:00,5543.2,5575.2,4248.7,31.31,0,1.08,32.39,32.74,0,1.13,33.86
1/2/2025 8:00,1/2/2025 8:00,5924.2,6004.7,3858.6,24.15,0,1.07,25.22,25.32,0,1.13,26.45
1/2/2025 9:00,1/2/2025 9:00,6261.1,6551.3,4244.3,24,0,1.07,25.07,25.25,0,1.13,26.37
1/2/2025 10:00,1/2/2025 10:00,6525.3,6559.1,4449.2,31.31,0,1.07,32.38,33,0,1.13,34.13
1/2/2025 11:00,1/2/2025 11:00,6667.4,6703.9,4747.4,31.31,0,1.07,32.38,33.04,0,1.13,34.17
1/2/2025 12:00,1/2/2025 12:00,6635.8,6672.7,4700.4,28.64,0,1.07,29.7,30.21,0,1.13,31.34
1/2/2025 13:00,1/2/2025 13:00,6603.2,6689.7,4599,25.05,0,1.07,26.12,26.42,0,1.13,27.55
1/2/2025 14:00,1/2/2025 14:00,6607.4,6646.7,4875,31.31,0,1.07,32.38,33.03,0,1.13,34.15
1/2/2025 15:00,1/2/2025 15:00,6749.5,6795.2,5663.2,33.3,0,1.07,34.37,35.17,0,1.13,36.29
1/2/2025 16:00,1/2/2025 16:00,7348.4,7395.1,6318,34.69,0,1.06,35.75,36.81,0,1.13,37.94
1/2/2025 17:00,1/2/2025 17:00,7982.1,8026.2,6914,37.8,0,1.05,38.86,40.33,0,1.13,41.46
1/2/2025 18:00,1/2/2025 18:00,7981.1,8023.2,6912.5,44.85,0,1.05,45.9,47.85,0,1.13,48.97
1/2/2025 19:00,1/2/2025 19:00,7833.7,7875.1,6767.7,36.94,0,1.06,38,39.36,0,1.13,40.49
1/2/2025 20:00,1/2/2025 20:00,7535.8,7579.4,6491.6,36.08,0,1.06,37.14,38.35,0,1.13,39.48
1/2/2025 21:00,1/2/2025 21:00,7058.9,7102.3,6042.3,33.3,0,1.06,34.37,35.26,0,1.13,36.38
1/2/2025 22:00,1/2/2025 22:00,6457.9,6497.2,5533.9,31.31,0,1.07,32.38,32.99,0,1.13,34.11
1/2/2025 23:00,1/2/2025 23:00,5852.6,6263.7,5382.2,28.51,0,1.07,29.58,29.88,0,1.13,31.01
1/3/2025 0:00,1/3/2025 0:00,5461.1,6196.8,5382.3,28.46,0,1.08,29.53,29.73,0,1.13,30.86
1/3/2025 1:00,1/3/2025 1:00,5255.8,5844.8,5098.7,28.46,0,1.08,29.54,29.68,0,1.13,30.81
1/3/2025 2:00,1/3/2025 2:00,5162.1,5578.6,4810.8,28.46,0,1.08,29.54,29.66,0,1.13,30.78
1/3/2025 3:00,1/3/2025 3:00,5163.2,5264.4,4577.1,28.46,0,1.08,29.54,29.66,0,1.13,30.78
1/3/2025 4:00,1/3/2025 4:00,5352.6,5429.1,4840.9,28.46,0,1.08,29.53,29.71,0,1.13,30.83
1/3/2025 5:00,1/3/2025 5:00,5862.1,5901,5346.8,31.85,0,1.07,32.93,33.39,0,1.13,34.52
1/3/2025 6:00,1/3/2025 6:00,6848.4,6887.5,6351.4,40.19,0,1.06,41.25,42.47,0,1.13,43.6
1/3/2025 7:00,1/3/2025 7:00,7456.8,7491.3,6313.3,64.16,0,1.06,65.22,68.15,0,1.13,69.28
1/3/2025 8:00,1/3/2025 8:00,7591.6,7624.1,5126,34.69,0,1.06,35.75,36.89,0,1.13,38.01
1/3/2025 9:00,1/3/2025 9:00,7602.1,7636.9,5204.3,34.24,0,1.06,35.3,36.42,0,1.13,37.54
1/3/2025 10:00,1/3/2025 10:00,7636.8,7675.3,5510,34.32,0,1.06,35.38,36.51,0,1.13,37.64
1/3/2025 11:00,1/3/2025 11:00,7632.6,7671.4,5559.3,33.3,0,1.06,34.36,35.43,0,1.13,36.55
1/3/2025 12:00,1/3/2025 12:00,7636.8,7687.9,5282.3,31.85,0,1.06,32.91,33.89,0,1.13,35.01
1/3/2025 13:00,1/3/2025 13:00,7642.1,8106.5,5133.3,31.1,0,1.06,32.16,33.09,0,1.13,34.22
1/3/2025 14:00,1/3/2025 14:00,7613.7,8244.3,5532.4,31.1,0,1.06,32.16,33.08,0,1.13,34.21
1/3/2025 15:00,1/3/2025 15:00,7684.2,7731.3,6505.3,33.3,0,1.06,34.36,35.44,0,1.13,36.57
1/3/2025 16:00,1/3/2025 16:00,8391.6,8436.4,7407.1,39.86,0,1.05,40.91,42.67,0,1.13,43.8
1/3/2025 17:00,1/3/2025 17:00,9068.4,9106.8,8059.8,41,0,1.05,42.04,44.14,0,1.13,45.27
1/3/2025 18:00,1/3/2025 18:00,9135.8,9172.4,8113.8,67.19,0,1.04,68.23,72.38,0,1.13,73.51
1/3/2025 19:00,1/3/2025 19:00,9010.5,9044.9,8018.3,67.58,0,1.05,68.63,72.73,0,1.13,73.86
1/3/2025 20:00,1/3/2025 20:00,8731.6,8765.9,7739.8,45.45,0,1.05,46.5,48.8,0,1.13,49.92
1/3/2025 21:00,1/3/2025 21:00,8260,8298.9,7267.3,39.77,0,1.05,40.82,42.53,0,1.13,43.65
1/3/2025 22:00,1/3/2025 22:00,7552.6,7589.7,6526.9,34.69,0,1.06,35.75,36.88,0,1.13,38
1/3/2025 23:00,1/3/2025 23:00,6929.5,6997.7,5987.2,31.96,0,1.06,33.02,33.8,0,1.13,34.92
1/4/2025 0:00,1/4/2025 0:00,6508.4,6588.7,5665.2,31.31,0,1.07,32.38,33,0,1.13,34.13
1/4/2025 1:00,1/4/2025 1:00,6327.4,6881.6,5931.4,31.1,0,1.07,32.17,32.73,0,1.13,33.86
1/4/2025 2:00,1/4/2025 2:00,6212.6,6853,5906,31.1,0,1.07,32.18,32.7,0,1.13,33.83
1/4/2025 3:00,1/4/2025 3:00,6174.7,6370.8,5455.1,31.1,0,1.07,32.18,32.69,0,1.13,33.82
1/4/2025 4:00,1/4/2025 4:00,6361.1,6389.9,5545.3,31.41,0,1.07,32.48,33.06,0,1.13,34.19
1/4/2025 5:00,1/4/2025 5:00,6917.9,6952.4,6179.6,34.3,0,1.06,35.36,36.27,0,1.13,37.4
1/4/2025 6:00,1/4/2025 6:00,7857.9,7892.6,7160.5,40.19,0,1.06,41.24,42.83,0,1.13,43.96
1/4/2025 7:00,1/4/2025 7:00,8451.6,8481.9,7083.9,44.93,0,1.05,45.98,48.12,0,1.13,49.25
1/4/2025 8:00,1/4/2025 8:00,8512.6,8544,6025.1,34.69,0,1.05,35.74,37.17,0,1.13,38.3
1/4/2025 9:00,1/4/2025 9:00,8454.7,8488.9,5971.8,34.24,0,1.05,35.29,36.68,0,1.13,37.81
1/4/2025 10:00,1/4/2025 10:00,8364.2,8402.4,6435.9,34.69,0,1.05,35.74,37.13,0,1.13,38.25
1/4/2025 11:00,1/4/2025 11:00,8227.4,8267.2,6508,33.4,0,1.05,34.45,35.71,0,1.13,36.83
1/4/2025 12:00,1/4/2025 12:00,8120,8209.1,6426.3,31.85,0,1.05,32.91,34.02,0,1.13,35.15
1/4/2025 13:00,1/4/2025 13:00,8011.6,8099.9,6360.7,31.41,0,1.05,32.47,33.52,0,1.13,34.65
1/4/2025 14:00,1/4/2025 14:00,7901.1,7959.6,6779,31.85,0,1.06,32.91,33.96,0,1.13,35.09
1/4/2025 15:00,1/4/2025 15:00,8022.1,8072.4,7702,36.08,0,1.05,37.14,38.51,0,1.13,39.63
1/4/2025 16:00,1/4/2025 16:00,8637.9,8685.8,8412.8,40.19,0,1.05,41.24,43.11,0,1.13,44.24
1/4/2025 17:00,1/4/2025 17:00,9142.1,9188.9,8878.1,58.46,86.05,1.04,145.55,62.98,92.71,1.13,156.81
1/4/2025 18:00,1/4/2025 18:00,9082.1,9128.6,8762.9,59.19,0,1.05,60.23,63.74,0,1.13,64.86
1/4/2025 19:00,1/4/2025 19:00,8926.3,8973.5,8582.1,40.19,0,1.05,41.23,43.22,0,1.13,44.34
1/4/2025 20:00,1/4/2025 20:00,8525.3,8575,8142.4,40.19,0,1.05,41.24,43.07,0,1.13,44.2
1/4/2025 21:00,1/4/2025 21:00,8012.6,8064.9,7588.9,37.16,0,1.05,38.22,39.66,0,1.13,40.79
1/4/2025 22:00,1/4/2025 22:00,7289.5,7338.3,6817.6,31.85,0,1.06,32.91,33.79,0,1.13,34.91
1/4/2025 23:00,1/4/2025 23:00,6584.2,6817.1,6240.9,31.1,0,1.07,32.17,32.8,0,1.13,33.93
1/5/2025 0:00,1/5/2025 0:00,6141.1,6843,6198.5,28.43,0,1.07,29.51,29.88,0,1.13,31
1/5/2025 1:00,1/5/2025 1:00,5867.4,6707.7,6001,28.43,0,1.07,29.51,29.81,0,1.13,30.93
1/5/2025 2:00,1/5/2025 2:00,5726.3,6400.7,5688.3,28.43,0,1.07,29.51,29.77,0,1.13,30.9
1/5/2025 3:00,1/5/2025 3:00,5727.4,5813.1,5147.4,0,0,1.07,1.08,0,0,1.13,1.13
1/5/2025 4:00,1/5/2025 4:00,5867.4,5904.7,5336.3,29.53,0,1.07,30.6,30.95,0,1.13,32.08
1/5/2025 5:00,1/5/2025 5:00,6303.2,6344,5843.8,31.85,0,1.07,32.92,33.51,0,1.13,34.64
1/5/2025 6:00,1/5/2025 6:00,7220,7266.5,6811,36.25,0,1.06,37.31,38.43,0,1.13,39.55
1/5/2025 7:00,1/5/2025 7:00,7825.3,7867.3,7336.9,36.85,0,1.06,37.91,39.26,0,1.13,40.39
1/5/2025 8:00,1/5/2025 8:00,7960,8003.9,7172.6,44.4,0,1.05,45.46,47.37,0,1.13,48.49
1/5/2025 9:00,1/5/2025 9:00,7941.1,7986.5,6532.3,36.25,0,1.06,37.3,38.66,0,1.13,39.78
1/5/2025 10:00,1/5/2025 10:00,7900,7947.1,6385.2,33.4,0,1.06,34.45,35.61,0,1.13,36.73
1/5/2025 11:00,1/5/2025 11:00,7750.5,7797.1,6480.8,31.85,0,1.06,32.91,33.92,0,1.13,35.04
1/5/2025 12:00,1/5/2025 12:00,7682.1,7729.5,6576.6,31.85,0,1.06,32.91,33.9,0,1.13,35.03
1/5/2025 13:00,1/5/2025 13:00,7587.4,7634.4,6570.8,31.85,0,1.06,32.91,33.87,0,1.13,35
1/5/2025 14:00,1/5/2025 14:00,7540,7587.3,6551.4,31.85,0,1.06,32.91,33.86,0,1.13,34.99
1/5/2025 15:00,1/5/2025 15:00,7627.4,7678.5,7003.2,33.3,0,1.06,34.36,35.43,0,1.13,36.55
1/5/2025 16:00,1/5/2025 16:00,8140,8191.8,7404.4,34.69,0,1.05,35.74,37.06,0,1.13,38.18
1/5/2025 17:00,1/5/2025 17:00,8625.3,8676,7709.1,36.85,0,1.05,37.9,39.53,0,1.13,40.65
1/5/2025 18:00,1/5/2025 18:00,8642.1,8692.3,7718.3,38.85,0,1.05,39.9,41.68,0,1.13,42.8
1/5/2025 19:00,1/5/2025 19:00,8460,8508.4,7545,40.14,0,1.05,41.19,43,0,1.13,44.12
1/5/2025 20:00,1/5/2025 20:00,8171.6,8223.5,7294.3,36.85,0,1.05,37.9,39.38,0,1.13,40.5
1/5/2025 21:00,1/5/2025 21:00,7651.6,7701.5,6942.2,36.25,0,1.06,37.3,38.56,0,1.13,39.69
1/5/2025 22:00,1/5/2025 22:00,6962.1,7014.5,6469.7,33.4,0,1.06,34.46,35.33,0,1.13,36.46
1/5/2025 23:00,1/5/2025 23:00,6328.4,6376.5,5960.4,31.85,0,1.07,32.92,33.52,0,1.13,34.65
1/6/2025 0:00,1/6/2025 0:00,5891.6,5937.6,5626.2,31.31,0,1.07,32.39,32.83,0,1.13,33.96
1/6/2025 1:00,1/6/2025 1:00,5724.2,5820.7,5582.4,28.49,0,1.07,29.57,29.83,0,1.13,30.96
1/6/2025 2:00,1/6/2025 2:00,5590.5,5655.3,5487,28.49,0,1.08,29.57,29.8,0,1.13,30.93
1/6/2025 3:00,1/6/2025 3:00,5518.9,5615,5487.7,28.49,0,1.08,29.57,29.78,0,1.13,30.91
1/6/2025 4:00,1/6/2025 4:00,5624.2,5721.7,5629.6,28.49,0,1.08,29.57,29.81,0,1.13,30.93
1/6/2025 5:00,1/6/2025 5:00,6053.7,6102.7,6008.3,31.41,0,1.07,32.48,32.98,0,1.13,34.11
1/6/2025 6:00,1/6/2025 6:00,7009.5,7062.1,6930.1,35.94,0,1.06,37.01,38.04,0,1.13,39.17
1/6/2025 7:00,1/6/2025 7:00,7591.6,7639.9,7345.5,41.7,0,1.06,42.76,44.34,0,1.13,45.47
1/6/2025 8:00,1/6/2025 8:00,7716.8,7770.8,6649.7,33.55,0,1.06,34.61,35.72,0,1.13,36.84
1/6/2025 9:00,1/6/2025 9:00,7705.3,7750.3,5818.1,31.31,0,1.06,32.37,33.33,0,1.13,34.46
1/6/2025 10:00,1/6/2025 10:00,7650.5,7800.6,5487.7,27.71,0,1.06,28.77,29.48,0,1.13,30.61
1/6/2025 11:00,1/6/2025 11:00,7441.1,7506.4,5249.7,28.49,0,1.06,29.55,30.26,0,1.13,31.39
1/6/2025 12:00,1/6/2025 12:00,7285.3,7376.2,5255.9,28.46,0,1.06,29.52,30.19,0,1.13,31.31
1/6/2025 13:00,1/6/2025 13:00,7191.6,7281.4,5085.7,28.14,0,1.06,29.2,29.82,0,1.13,30.95
1/6/2025 14:00,1/6/2025 14:00,7109.5,7153.3,5731.6,31.41,0,1.06,32.47,33.27,0,1.13,34.4
1/6/2025 15:00,1/6/2025 15:00,7169.5,7219.8,6459.4,31.85,0,1.06,32.92,33.76,0,1.13,34.88
1/6/2025 16:00,1/6/2025 16:00,7676.8,7730.1,7008.1,34.69,0,1.06,35.75,36.91,0,1.13,38.04
1/6/2025 17:00,1/6/2025 17:00,8022.1,8072.7,7198,67.96,0,1.05,69.02,72.53,0,1.13,73.66
1/6/2025 18:00,1/6/2025 18:00,7926.3,7977.3,7135.4,36.31,0,1.06,37.37,38.72,0,1.13,39.85
1/6/2025 19:00,1/6/2025 19:00,7760,7812.4,6943.7,35.94,0,1.06,37,38.28,0,1.13,39.4
1/6/2025 20:00,1/6/2025 20:00,7462.1,7515.5,6594.2,34.69,0,1.06,35.75,36.85,0,1.13,37.97
1/6/2025 21:00,1/6/2025 21:00,7093.7,7144.4,6294.7,33.3,0,1.06,34.37,35.27,0,1.13,36.39
1/6/2025 22:00,1/6/2025 22:00,6534.7,6579.9,5758.7,31.41,0,1.07,32.48,33.11,0,1.13,34.24
1/6/2025 23:00,1/6/2025 23:00,5987.4,6288.5,5468.7,27.71,0,1.07,28.78,29.08,0,1.13,30.2
1/7/2025 0:00,1/7/2025 0:00,5538.9,6036.5,5353.7,27.71,0,1.08,28.79,28.97,0,1.13,30.1
1/7/2025 1:00,1/7/2025 1:00,5246.3,5643.2,5063.9,27.71,0,1.08,28.79,28.9,0,1.13,30.03
1/7/2025 2:00,1/7/2025 2:00,5091.6,5178.7,4684.3,27.71,0,1.08,28.79,28.86,0,1.13,29.99
1/7/2025 3:00,1/7/2025 3:00,5044.2,5081.5,4640.6,27.71,0,1.08,28.79,28.85,0,1.13,29.98
1/7/2025 4:00,1/7/2025 4:00,5063.2,5290.6,4903,27.71,0,1.08,28.79,28.86,0,1.13,29.98
1/7/2025 5:00,1/7/2025 5:00,5261.1,5529,5142.9,27.71,0,1.08,28.79,28.9,0,1.13,30.03
1/7/2025 6:00,1/7/2025 6:00,5604.2,5648.5,5284.2,29.78,0,1.08,30.85,31.15,0,1.13,32.27
1/7/2025 7:00,1/7/2025 7:00,5938.9,5980.1,4983.3,27.71,0,1.07,28.78,29.07,0,1.13,30.19
1/7/2025 8:00,1/7/2025 8:00,6312.6,7117.1,4899.2,27.71,0,1.07,28.78,29.16,0,1.13,30.28
1/7/2025 9:00,1/7/2025 9:00,6494.7,6873.6,4448.9,27.71,0,1.07,28.78,29.2,0,1.13,30.33
1/7/2025 10:00,1/7/2025 10:00,6530.5,6566.6,4399.8,27.71,0,1.07,28.78,29.21,0,1.13,30.33
1/7/2025 11:00,1/7/2025 11:00,6507.4,6545.2,4586,28.11,0,1.07,29.18,29.63,0,1.13,30.75
1/7/2025 12:00,1/7/2025 12:00,6396.8,6753.2,4613.7,27.71,0,1.07,28.78,29.18,0,1.13,30.3
1/7/2025 13:00,1/7/2025 13:00,6280,7073.4,5161.5,27.71,0,1.07,28.78,29.15,0,1.13,30.27
1/7/2025 14:00,1/7/2025 14:00,6157.9,6643.6,5458.3,27.71,0,1.07,28.78,29.12,0,1.13,30.24
1/7/2025 15:00,1/7/2025 15:00,6281.1,6325.7,5434.4,29.29,0,1.07,30.36,30.81,0,1.13,31.94
1/7/2025 16:00,1/7/2025 16:00,6760,6807.7,5888.4,31.85,0,1.07,32.92,33.64,0,1.13,34.77
1/7/2025 17:00,1/7/2025 17:00,7167.4,7214.5,6175.7,35.94,0,1.06,37.01,38.09,0,1.13,39.22
1/7/2025 18:00,1/7/2025 18:00,7109.5,7154.1,6052.9,51.5,0,1.06,52.56,54.55,0,1.13,55.67
1/7/2025 19:00,1/7/2025 19:00,6931.6,6977.6,5877.1,33.3,0,1.06,34.37,35.22,0,1.13,36.35
1/7/2025 20:00,1/7/2025 20:00,6740,6785.4,5693.1,31.85,0,1.07,32.92,33.63,0,1.13,34.76
1/7/2025 21:00,1/7/2025 21:00,6447.4,6489.9,5428.7,31.41,0,1.07,32.48,33.09,0,1.13,34.21
1/7/2025 22:00,1/7/2025 22:00,6044.2,6084.2,5027.2,28.69,0,1.07,29.76,30.12,0,1.13,31.25
1/7/2025 23:00,1/7/2025 23:00,5582.1,5992.4,4943.9,27.71,0,1.08,28.79,28.98,0,1.13,30.11
1/8/2025 0:00,1/8/2025 0:00,5194.7,6312.1,5209.8,27.71,0,1.08,28.79,28.89,0,1.13,30.01
1/8/2025 1:00,1/8/2025 1:00,4941.1,6072.6,5011.4,27.71,0,1.08,28.79,28.83,0,1.13,29.95
1/8/2025 2:00,1/8/2025 2:00,4816.8,6517.9,5465.4,27.71,0,1.08,28.79,28.8,0,1.13,29.93
1/8/2025 3:00,1/8/2025 3:00,4728.4,6202,5236,27.71,0,1.08,28.79,28.78,0,1.13,29.9
1/8/2025 4:00,1/8/2025 4:00,4765.3,5693,4803.1,27.71,0,1.08,28.79,28.79,0,1.13,29.91
1/8/2025 5:00,1/8/2025 5:00,4884.2,5475,4607,27.71,0,1.08,28.79,28.82,0,1.13,29.94
1/8/2025 6:00,1/8/2025 6:00,5120,5153,4276.5,28,0,1.08,29.08,29.18,0,1.13,30.3
1/8/2025 7:00,1/8/2025 7:00,5430.5,5719.3,4180.1,27.71,0,1.08,28.79,28.95,0,1.13,30.07
1/8/2025 8:00,1/8/2025 8:00,5792.6,6290.4,4331.2,27.71,0,1.07,28.78,29.03,0,1.13,30.16
1/8/2025 9:00,1/8/2025 9:00,6080,6240.8,4379.8,27.71,0,1.07,28.78,29.1,0,1.13,30.23
1/8/2025 10:00,1/8/2025 10:00,6253.7,6293.2,4626.1,29.3,0,1.07,30.37,30.81,0,1.13,31.94
1/8/2025 11:00,1/8/2025 11:00,6425.3,6467.3,4892.6,28.41,0,1.07,29.48,29.92,0,1.13,31.04
1/8/2025 12:00,1/8/2025 12:00,6443.2,6484.3,4831.1,28.41,0,1.07,29.48,29.92,0,1.13,31.05
1/8/2025 13:00,1/8/2025 13:00,6438.9,6480.4,4899.3,28.41,0,1.07,29.48,29.92,0,1.13,31.05
1/8/2025 14:00,1/8/2025 14:00,6378.9,6591.9,5249.5,27.71,0,1.07,28.78,29.17,0,1.13,30.3
1/8/2025 15:00,1/8/2025 15:00,6493.7,6542.7,6021,31.85,0,1.07,32.92,33.57,0,1.13,34.69
1/8/2025 16:00,1/8/2025 16:00,7091.6,7146.5,6738,34.69,0,1.06,35.75,36.73,0,1.13,37.86
1/8/2025 17:00,1/8/2025 17:00,7642.1,7690.4,7131.5,37.08,0,1.06,38.14,39.45,0,1.13,40.58
1/8/2025 18:00,1/8/2025 18:00,7687.4,7732.4,7015.5,44.5,0,1.06,45.56,47.36,0,1.13,48.49
1/8/2025 19:00,1/8/2025 19:00,7554.7,7599.4,6777.3,37.08,0,1.06,38.14,39.42,0,1.13,40.55
1/8/2025 20:00,1/8/2025 20:00,7312.6,7361.7,6555.7,34.4,0,1.06,35.46,36.5,0,1.13,37.63
1/8/2025 21:00,1/8/2025 21:00,6902.1,6948.6,6238.8,33.26,0,1.06,34.33,35.17,0,1.13,36.3
1/8/2025 22:00,1/8/2025 22:00,6367.4,6410.1,5714.2,31.31,0,1.07,32.38,32.96,0,1.13,34.09
1/8/2025 23:00,1/8/2025 23:00,5867.4,6137.2,5482.2,28.62,0,1.07,29.69,30,0,1.13,31.13
1/9/2025 0:00,1/9/2025 0:00,5488.4,5817.6,5149.7,0.01,0,1.08,1.09,0.01,0,1.13,1.14
1/9/2025 1:00,1/9/2025 1:00,5296.8,5625.2,5007.9,0.01,0,1.08,1.09,0.01,0,1.13,1.14
1/9/2025 2:00,1/9/2025 2:00,5244.2,5314.5,4747.2,28.77,0,1.08,29.84,30,0,1.13,31.13
1/9/2025 3:00,1/9/2025 3:00,5264.2,5350.6,4842.3,25.46,0,1.08,26.54,26.56,0,1.13,27.69
1/9/2025 4:00,1/9/2025 4:00,5449.5,5488.3,5050.6,31.31,0,1.08,32.39,32.71,0,1.13,33.84
1/9/2025 5:00,1/9/2025 5:00,5960,6003,5650.1,31.41,0,1.07,32.48,32.95,0,1.13,34.08
1/9/2025 6:00,1/9/2025 6:00,6983.2,7032.2,6753.7,34.69,0,1.06,35.75,36.7,0,1.13,37.83
1/9/2025 7:00,1/9/2025 7:00,7608.4,7656.2,7193.2,36.97,0,1.06,38.02,39.32,0,1.13,40.44
1/9/2025 8:00,1/9/2025 8:00,7716.8,7768.3,6884.4,34.69,0,1.06,35.74,36.93,0,1.13,38.05
1/9/2025 9:00,1/9/2025 9:00,7693.7,7744.2,6616.2,33,0,1.06,34.06,35.12,0,1.13,36.25
1/9/2025 10:00,1/9/2025 10:00,7682.1,7732.7,6531.6,33,0,1.06,34.06,35.12,0,1.13,36.25
1/9/2025 11:00,1/9/2025 11:00,7581.1,7629.2,6289.4,33.16,0,1.06,34.22,35.26,0,1.13,36.39
1/9/2025 12:00,1/9/2025 12:00,7412.6,7454.4,5665.3,31.41,0,1.06,32.47,33.35,0,1.13,34.48
1/9/2025 13:00,1/9/2025 13:00,7333.7,7421.3,5134,29.46,0,1.06,30.52,31.26,0,1.13,32.38
1/9/2025 14:00,1/9/2025 14:00,7171.6,7573.5,5511.5,28.5,0,1.06,29.56,30.2,0,1.13,31.32
1/9/2025 15:00,1/9/2025 15:00,7294.7,7347.1,6740.4,33.4,0,1.06,34.46,35.43,0,1.13,36.55
1/9/2025 16:00,1/9/2025 16:00,7807.4,7862,7635.2,36.93,0,1.06,37.98,39.34,0,1.13,40.47
1/9/2025 17:00,1/9/2025 17:00,8470.5,8521.8,8228.9,73.72,0,1.05,74.77,78.97,0,1.13,80.1
1/9/2025 18:00,1/9/2025 18:00,8481.1,8530.2,8139.5,142.49,0,1.05,143.54,152.66,0,1.13,153.78
