subclass,group_col,cross_subsidy_col,state,upgrade,winter_months,base_fixed_charge,fixed_charge_floor,mc_seasonal_ratio,class_customer_count,subclass_customer_count,class_current_bill,subclass_current_bill,subclass_cross_subsidy,subclass_fair_bill,class_annual_kwh,class_winter_kwh,class_summer_kwh,subclass_annual_kwh,subclass_winter_kwh,subclass_summer_kwh,class_energy_revenue,subclass_energy_revenue,base_flat_rate,feasible_fixed_charge_min,feasible_fixed_charge_max,feasible_fixed_charge_range_exists,winter_rate_at_zero_fixed_charge,winter_rate_per_fixed_charge_dollar,summer_rate_at_zero_fixed_charge,summer_rate_per_fixed_charge_dollar,fixed_charge_only_discriminant,fixed_charge_only_fixed_charge,fixed_charge_only_feasible,fixed_charge_only_residual_cross_subsidy_after_clipping,seasonal_rates_only_discriminant,seasonal_rates_only_fixed_charge,seasonal_rates_only_feasible,seasonal_rates_only_winter_rate,seasonal_rates_only_summer_rate,seasonal_rates_only_clipped_winter_rate,seasonal_rates_only_clipped_summer_rate,seasonal_rates_only_residual_cross_subsidy_after_clipping,fixed_plus_seasonal_mc_discriminant,fixed_plus_seasonal_mc_fixed_charge,fixed_plus_seasonal_mc_feasible,fixed_plus_seasonal_mc_winter_rate,fixed_plus_seasonal_mc_summer_rate,fixed_plus_seasonal_mc_clipped_winter_rate,fixed_plus_seasonal_mc_clipped_summer_rate,fixed_plus_seasonal_mc_residual_cross_subsidy_after_clipping
electric_heating,heating_type_v2,BAT_percustomer,ny,00,"1,2,3,10,11,12",19.89,0.0,0.30904994367254973,792299.9999999999,103287.34383487236,913708327.540014,239809629.94112736,119959376.8550737,119850253.08605365,6946266343.872022,3925667820.732258,3020598523.139764,2114841286.5024636,1609506761.717824,505334524.7846396,724602163.540014,215157006.71462002,0.10431534405231326,94.00791144787243,95.82624150845783,true,-0.03464641792238366,0.0003685478954778733,0.3475200849897873,-0.0036265649108142726,1.1497528212813486e+16,95.65850113425427,true,0.0,-2.877898264776236e+18,19.89,false,-0.027316000281328766,0.27538770891369146,0.0,0.2398869488907866,26025527.460216448,4286162028197400.0,95.3762819240684,true,0.0005043100592361001,0.0016318076400312692,0.0005043100592361001,0.0016318076400312692,0.0
