Project,Scenario,Dollar_year,Weather_year,Start_day,r,state,gea,country,tz,t
Cambium23,Decarb95by2050,2022$,2012,Sunday,p127,NY,NYISO,usa,ET,2045
Metric definitions and scenario descriptions: 2023 Cambium Documentation (https://www.nrel.gov/docs/fy24osti/88507.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
2045-01-01 08:00:00,2045-01-01 08:00:00,20199.0,0.0,0.0,76.7,20275.7,19542.1,1474.2,1054.1,7954.1,0.0325,0.0435,upv,upv,1.0,1.0,0.0,0.0,0.0,1.2,2.6,0.02,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,24.06,24.07,0.01,0.0,25.16,25.17,0.0,0.0,0.0,27175.7,18801.5,0.0,127.4,0.0,2973.2,0.0,0.0,0.0,589.8,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,2992.0,11876.4,3343.3
2045-01-01 09:00:00,2045-01-01 09:00:00,20483.2,0.0,0.0,93.1,20576.3,19813.8,699.9,1531.7,9243.3,0.0327,0.0441,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.2,2.5,0.02,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,24.05,24.06,0.01,0.0,25.16,25.17,0.0,0.0,0.0,28287.8,19876.4,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,657.3,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,3332.5,12111.8,3774.8
2045-01-01 10:00:00,2045-01-01 10:00:00,20966.3,0.0,0.0,88.7,21055.0,20275.4,351.9,1269.5,9393.4,0.033,0.0452,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.1,2.4,0.02,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,24.02,24.03,0.01,0.0,25.16,25.16,0.0,0.0,0.0,29179.0,20703.1,64.4,127.4,0.0,3010.4,0.0,0.0,0.0,641.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,3249.8,13441.8,3370.5
2045-01-01 11:00:00,2045-01-01 11:00:00,21301.1,6.2,18.1,83.3,21408.7,20594.9,-1291.4,507.5,9737.7,0.0332,0.0459,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.1,2.3,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,25.16,25.16,525.5,0.0,525.5,30638.9,22700.1,0.0,127.4,0.0,2537.8,0.0,0.0,0.0,697.6,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,3537.2,14588.8,3876.5
2045-01-01 12:00:00,2045-01-01 12:00:00,21960.0,169.4,20.0,80.7,22230.1,21223.1,-3262.4,0.0,10166.4,0.0336,0.0473,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.0,2.2,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97,23.97,0.0,0.0,25.16,25.16,0.0,0.0,0.0,32396.6,25492.5,0.0,127.4,0.0,1503.0,0.0,0.0,0.0,762.4,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,3865.9,16531.4,4332.8
2045-01-01 13:00:00,2045-01-01 13:00:00,22280.0,496.0,1382.2,75.0,24233.2,21527.9,-1986.3,0.0,9138.6,0.0338,0.048,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.0,2.1,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.95,23.95,0.0,0.0,25.16,25.16,383.9,0.0,383.9,33371.8,26219.5,0.0,127.4,0.0,1751.3,0.0,0.0,0.0,706.2,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,3580.5,17637.1,4295.6
2045-01-01 14:00:00,2045-01-01 14:00:00,22529.5,0.0,1542.1,81.3,24152.9,21765.3,-1739.9,0.0,9405.7,0.0339,0.0486,distpv,distpv,1.0,1.0,0.0,0.0,0.0,1.0,2.1,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.22,0.0,0.0,0.0,-1.28,0.0,0.0,163.6,163.6,33558.6,25892.8,0.0,127.4,0.0,2264.7,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,2147.5,18795.3,4690.0
2045-01-01 15:00:00,2045-01-01 15:00:00,22903.2,134.5,20.0,93.1,23150.8,22120.7,-1720.8,1040.2,9783.6,0.0342,0.0494,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.0,2.2,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92,23.92,0.0,0.0,25.16,25.16,0.0,0.0,0.0,31894.3,24871.6,0.0,127.4,0.0,1621.6,0.0,0.0,0.0,66.5,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,337.1,19435.8,5032.2
2045-01-01 16:00:00,2045-01-01 16:00:00,24100.0,400.0,20.0,103.2,24623.3,23256.9,-240.8,2050.8,9736.9,0.035,0.0519,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.0,2.2,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.85,23.85,0.0,0.0,25.16,25.16,0.0,0.0,0.0,32309.4,24864.1,0.0,127.4,0.0,2044.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,19807.1,5057.0
2045-01-01 17:00:00,2045-01-01 17:00:00,25989.5,0.0,0.0,115.3,26104.8,25044.4,1638.8,3092.1,9864.7,0.0364,0.056,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.0,2.2,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,23.75,0.0,0.0,25.16,25.16,0.0,0.0,0.0,32877.4,24465.9,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,19919.8,4546.1
2045-01-01 18:00:00,2045-01-01 18:00:00,26314.8,0.0,0.0,121.2,26436.0,25351.3,1380.4,3205.8,10130.1,0.0366,0.0567,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.0,2.1,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73,23.73,0.0,0.0,25.16,25.16,0.0,0.0,0.0,33360.2,25055.6,0.0,127.4,0.0,2903.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,20048.1,5007.4
2045-01-01 19:00:00,2045-01-01 19:00:00,26273.7,0.0,0.0,135.4,26409.1,25312.6,1250.6,3821.1,10982.0,0.0366,0.0566,canada,upv,1.0,1.0,0.0,0.0,0.0,1.0,2.1,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73,23.73,0.0,0.0,25.16,25.16,0.0,0.0,0.0,33570.0,25158.6,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,20081.7,5076.9
2045-01-01 20:00:00,2045-01-01 20:00:00,25590.6,0.0,0.0,107.7,25698.2,24667.6,588.0,1604.9,9428.4,0.0361,0.0552,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.0,2.1,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.77,23.77,0.0,0.0,25.16,25.16,0.0,0.0,0.0,33521.6,25110.2,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,20030.8,5079.4
2045-01-01 21:00:00,2045-01-01 21:00:00,24540.0,0.0,0.0,90.5,24630.5,23673.8,-453.4,0.0,8864.9,0.0353,0.0529,wind-ofs,wind-ofs,1.0,1.0,0.0,0.0,0.0,1.0,2.1,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.83,23.83,0.0,0.0,25.16,25.16,0.0,0.0,0.0,33495.4,25083.9,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,20017.0,5067.0
2045-01-01 22:00:00,2045-01-01 22:00:00,23334.8,200.0,880.5,70.9,24486.1,22530.8,30.2,0.0,6730.2,0.0345,0.0503,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.0,2.3,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.27,0.0,0.0,0.0,-1.33,0.0,573.8,0.0,573.8,31216.4,24456.0,0.0,127.4,0.0,1359.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,19376.6,5079.4
2045-01-01 23:00:00,2045-01-01 23:00:00,21864.2,0.0,1426.8,59.1,23350.2,21131.9,-82.5,0.0,5541.5,0.0335,0.0471,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.1,2.4,0.02,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.19,0.0,0.0,0.0,-1.24,0.0,1302.5,0.0,1302.5,28891.6,23432.7,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,18365.7,5067.0
2045-01-02 00:00:00,2045-01-02 00:00:00,20281.1,180.1,703.4,45.8,21210.4,19620.6,1308.2,0.0,4150.8,0.0326,0.0437,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.3,2.8,0.02,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,0.0,0.0,0.0,-1.15,0.0,4500.9,0.0,4500.9,25361.2,19902.2,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,14822.9,5079.4
2045-01-02 01:00:00,2045-01-02 01:00:00,19270.6,0.0,1406.8,33.9,20711.2,18653.1,2494.4,0.0,2964.6,0.032,0.0415,wind-ofs,wind-ofs,1.0,1.0,0.0,0.0,0.0,1.4,3.0,0.03,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.11,24.11,0.0,0.0,25.16,25.16,6043.8,0.0,6043.8,23675.8,18216.8,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,13137.5,5079.4
2045-01-02 02:00:00,2045-01-02 02:00:00,18505.3,200.0,2110.2,22.8,20838.3,17919.0,3475.2,0.0,1983.8,0.0317,0.0399,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.4,3.1,0.03,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.05,0.0,7004.4,0.0,7004.4,22822.1,17363.1,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,12283.7,5079.4
2045-01-02 03:00:00,2045-01-02 03:00:00,18283.2,96.0,1426.8,21.6,19827.5,17705.7,3605.9,0.0,1853.1,0.0316,0.0394,wind-ofs,wind-ofs,1.0,1.0,0.0,0.0,0.0,1.5,3.3,0.03,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.17,24.17,0.0,0.0,25.16,25.16,8304.0,0.0,8304.0,21680.6,16221.6,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,11142.2,5079.4
2045-01-02 04:00:00,2045-01-02 04:00:00,18274.8,0.0,2110.2,31.5,20416.5,17697.6,2799.6,0.0,2659.4,0.0316,0.0394,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.4,3.1,0.03,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,0.0,0.0,0.0,-1.03,0.0,6964.0,0.0,6964.0,23075.8,17616.9,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,12537.5,5079.4
2045-01-02 05:00:00,2045-01-02 05:00:00,18992.7,0.0,2110.2,41.8,21144.7,18386.7,1815.2,0.0,3643.8,0.0319,0.0409,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.3,2.9,0.03,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.03,0.0,0.0,0.0,-1.07,0.0,5323.0,0.0,5323.0,24788.5,19329.5,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3046.6,0.0,0.0,0.0,0.0,14250.1,5079.4
