Project,Scenario,Dollar_year,Weather_year,Start_day,r,state,gea,country,tz,t
Cambium23,Decarb95by2050,2022$,2012,Sunday,p127,NY,NYISO,usa,ET,2040
Metric definitions and scenario descriptions: 2023 Cambium Documentation (https://www.nrel.gov/docs/fy24osti/88507.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
Datetime,Datetime,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,unitless,unitless,fraction,fraction,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
timestamp,timestamp_local,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,marg_gen_tech,marg_es_tech,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,h2-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
2040-01-01 00:00:00,2040-01-01 00:00:00,19308.1,0.0,0.0,47.9,19356.0,18671.0,12936.6,3441.2,2366.6,0.033,0.0453,coal,coal,1.0,1.0,0.0,0.0,0.0,2.2,5.0,0.05,0.0,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.5,112.5,16.36,30.1,2126.4,0.48,984.3,93.6,1077.9,22.28,0.0,21.56,43.84,23.34,0.0,22.58,45.92,0.0,0.0,0.0,18281.4,6419.4,2.4,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687.4,4012.0,0.0,1022.4,0.0,0.0,6095.4,324.0
2040-01-01 01:00:00,2040-01-01 01:00:00,18203.9,0.0,0.0,57.1,18261.0,17615.4,11836.9,3577.1,3055.1,0.0323,0.0427,gas-cc,gas-cc,1.0,1.0,0.0,0.0,0.0,2.3,5.1,0.05,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.8,6.9,0.69,43.4,2775.1,0.16,368.2,126.2,494.3,22.28,0.0,21.62,43.9,23.27,0.0,22.58,45.85,0.0,0.0,0.0,17739.0,6424.1,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687.4,4012.0,0.0,477.8,0.0,0.0,5964.0,460.1
2040-01-01 02:00:00,2040-01-01 02:00:00,17247.0,0.0,0.0,68.3,17315.4,16698.4,11045.9,3474.6,4145.1,0.0318,0.0405,gas-cc,gas-cc,1.0,1.0,0.0,0.0,0.0,2.3,5.1,0.05,0.0,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.9,6.9,0.69,43.3,2768.7,0.16,367.3,125.9,493.2,22.28,0.0,21.67,43.95,23.22,0.0,22.58,45.8,0.0,0.0,0.0,17985.9,6269.4,4.3,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687.4,4012.0,0.0,875.0,0.0,0.0,5542.8,726.7
2040-01-01 03:00:00,2040-01-01 03:00:00,16709.2,0.0,0.0,81.9,16791.0,16181.9,10826.0,3084.7,5799.7,0.0316,0.0392,gas-cc,gas-cc,1.0,1.0,0.0,0.0,0.0,2.1,4.7,0.04,0.0,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.3,6.9,0.69,43.4,2772.0,0.16,367.7,126.0,493.8,22.31,0.0,21.7,44.01,23.22,0.0,22.58,45.8,0.0,0.0,0.0,19506.0,5965.0,961.5,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687.4,4012.0,0.0,1742.4,0.0,0.0,5265.6,699.4
2040-01-01 04:00:00,2040-01-01 04:00:00,16407.0,0.0,0.0,69.3,16476.3,15891.5,9917.0,2620.4,5155.0,0.0314,0.0385,gas-cc,gas-cc,1.0,1.0,0.0,0.0,0.0,2.2,4.8,0.04,0.0,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.2,7.1,0.71,44.6,2846.3,0.16,377.6,129.4,507.0,22.73,0.0,21.71,44.45,23.64,0.0,22.58,46.22,0.0,0.0,0.0,19010.9,6559.4,20.7,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687.4,4012.0,0.0,1593.7,0.0,0.0,5860.0,699.4
2040-01-01 05:00:00,2040-01-01 05:00:00,16623.9,0.0,0.0,72.0,16695.9,16100.0,8651.1,2197.9,6011.5,0.0315,0.039,battery,gas-cc,1.0,1.0,0.0,0.0,0.0,2.0,4.4,0.04,0.0,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.8,7.0,0.7,43.7,2790.6,0.16,370.2,126.9,497.1,22.73,0.0,21.7,44.43,23.66,0.0,22.58,46.24,0.0,0.0,0.0,20509.5,8044.8,237.2,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687.4,4012.0,0.0,1390.3,0.0,0.0,6936.8,1108.0
2040-01-01 06:00:00,2040-01-01 06:00:00,17435.5,0.0,0.0,61.4,17496.8,16879.1,7292.0,1576.8,5657.0,0.0319,0.0409,phs,gas-cc,1.0,1.0,0.0,0.0,0.0,1.9,4.2,0.04,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.5,7.0,0.7,43.8,2796.1,0.16,370.9,127.1,498.1,22.95,0.0,21.66,44.61,23.93,0.0,22.58,46.51,0.0,0.0,0.0,21577.0,10204.8,195.7,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687.4,4012.0,0.0,339.4,0.0,0.0,8541.8,1662.9
2040-01-01 07:00:00,2040-01-01 07:00:00,18197.6,0.0,0.0,64.7,18262.3,17609.4,5287.1,924.2,6717.0,0.0323,0.0427,gas-cc,gas-cc,1.0,1.0,0.0,0.0,0.0,1.4,3.1,0.03,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.7,6.9,0.69,43.4,2775.1,0.16,368.1,126.2,494.3,21.44,0.0,21.62,43.05,22.39,0.0,22.58,44.97,0.0,0.0,0.0,24055.0,12975.2,391.4,127.4,0.0,3010.4,0.0,0.0,0.0,48.1,0.0,0.0,0.0,0.0,3687.4,3184.4,0.0,678.8,0.0,94.5,10615.3,2217.3
2040-01-01 08:00:00,2040-01-01 08:00:00,18769.2,0.0,0.0,62.2,18831.4,18156.2,2441.0,748.2,6757.6,0.0327,0.044,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.3,2.8,0.03,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,-0.99,0.0,0.91,0.0,-1.04,0.0,176.0,0.0,176.0,24840.8,16390.3,60.0,127.4,0.0,3010.4,0.0,0.0,0.0,495.5,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,974.3,11577.3,3343.3
2040-01-01 09:00:00,2040-01-01 09:00:00,18982.8,0.0,0.0,72.9,19055.7,18360.4,1749.4,1039.9,7387.6,0.0328,0.0445,upv,upv,1.0,1.0,0.0,0.0,0.0,1.3,2.8,0.02,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,21.58,22.05,0.5,0.0,22.58,23.08,79.5,0.0,79.5,25403.4,17306.4,90.5,127.4,0.0,2626.4,0.0,0.0,0.0,552.2,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,1085.2,11894.2,3774.8
2040-01-01 10:00:00,2040-01-01 10:00:00,19384.9,0.0,0.0,87.7,19472.6,18744.4,1332.8,1723.9,8155.0,0.033,0.0455,upv,upv,1.0,1.0,0.0,0.0,0.0,1.3,2.7,0.02,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,21.55,21.69,0.14,0.0,22.58,22.72,100.2,0.0,100.2,25903.7,18139.8,30.2,127.4,0.0,2353.6,0.0,0.0,0.0,538.5,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,1058.3,13172.5,3370.5
2040-01-01 11:00:00,2040-01-01 11:00:00,19661.8,915.8,133.9,74.7,20786.2,19008.6,945.4,961.9,7750.6,0.0332,0.0461,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.2,2.6,0.02,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04,0.0,0.0,0.0,-1.09,0.0,683.9,0.0,683.9,27574.8,19840.8,0.0,127.4,0.0,2353.9,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,1151.8,14226.5,3876.5
2040-01-01 12:00:00,2040-01-01 12:00:00,20201.8,1004.4,1172.3,57.1,22435.6,19523.3,-82.3,200.0,6817.2,0.0336,0.0474,upv,upv,1.0,1.0,0.0,0.0,0.0,1.1,2.4,0.02,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51,21.51,0.0,0.0,22.58,22.58,0.0,0.0,0.0,29052.8,22517.9,0.0,127.4,0.0,1154.8,0.0,0.0,0.0,640.5,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,1258.9,16285.7,4332.8
2040-01-01 13:00:00,2040-01-01 13:00:00,20458.6,4.4,2123.7,54.0,22640.7,19767.9,-1149.5,0.0,6587.6,0.0338,0.048,wind-ofs,wind-ofs,1.0,1.0,0.0,0.0,0.0,1.1,2.4,0.02,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,0.0,0.0,22.58,22.58,0.0,0.0,0.0,29228.3,23790.2,0.0,127.4,0.0,57.9,0.0,0.0,0.0,593.3,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,1165.9,17735.4,4295.6
2040-01-01 14:00:00,2040-01-01 14:00:00,20641.8,600.0,2130.2,60.1,23432.1,19942.2,1380.7,0.0,7009.8,0.0339,0.0484,wind-ofs,wind-ofs,1.0,1.0,0.0,0.0,0.0,1.1,2.3,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09,0.0,0.0,0.0,-1.15,0.0,2162.3,0.0,2162.3,30442.0,22051.5,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,355.8,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,699.3,18468.7,2527.7
2040-01-01 15:00:00,2040-01-01 15:00:00,20969.2,800.0,2130.2,64.5,23963.9,20253.6,1125.0,0.0,7265.5,0.0341,0.0492,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.0,2.3,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,-1.17,0.0,1357.6,55.8,1413.4,31229.4,22838.9,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,109.8,17696.9,5032.2
2040-01-01 16:00:00,2040-01-01 16:00:00,22058.6,400.5,723.4,70.5,23253.0,21288.1,-776.7,0.0,7720.4,0.0349,0.0517,distpv,distpv,1.0,1.0,0.0,0.0,0.0,1.1,2.3,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.41,21.41,0.0,0.0,22.58,22.58,401.6,0.0,401.6,30973.4,24029.7,0.0,127.4,0.0,1563.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,18972.7,5057.0
2040-01-01 17:00:00,2040-01-01 17:00:00,23802.8,0.0,0.0,77.9,23880.8,22938.5,-147.5,0.0,8276.6,0.0363,0.0558,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.0,2.2,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32,21.32,0.0,0.0,22.58,22.58,0.0,0.0,0.0,32157.4,24028.3,0.0,127.4,0.0,2749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,19482.1,4546.1
2040-01-01 18:00:00,2040-01-01 18:00:00,24079.7,0.0,0.0,83.9,24163.6,23199.8,-436.9,0.0,8619.5,0.0365,0.0565,canada,upv,1.0,1.0,0.0,0.0,0.0,1.0,2.2,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28,0.0,0.0,0.0,-1.35,0.0,0.0,0.0,0.0,32783.1,24600.5,0.0,127.4,0.0,2802.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,19593.1,5007.4
2040-01-01 19:00:00,2040-01-01 19:00:00,24014.4,0.0,0.0,97.1,24111.5,23138.2,-593.2,483.9,9467.6,0.0365,0.0563,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.0,2.1,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.31,21.31,0.0,0.0,22.58,22.58,0.0,0.0,0.0,33095.2,24704.7,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,19627.8,5076.9
2040-01-01 20:00:00,2040-01-01 20:00:00,23411.3,189.9,0.0,93.0,23694.2,22568.6,-954.9,0.0,9104.2,0.036,0.0549,battery,wind-ons,1.0,1.0,0.0,0.0,0.0,1.0,2.2,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24,0.0,0.0,0.0,-1.31,0.0,0.0,0.0,0.0,32798.5,24649.1,0.0,127.4,0.0,2769.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,19569.8,5079.4
2040-01-01 21:00:00,2040-01-01 21:00:00,22471.3,423.5,267.5,88.7,23250.8,21679.2,-128.2,0.0,8518.7,0.0352,0.0527,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.0,2.2,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.19,0.0,0.0,0.0,-1.26,0.0,1224.8,0.0,1224.8,31769.5,23379.0,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,18312.0,5067.0
2040-01-01 22:00:00,2040-01-01 22:00:00,21376.5,0.0,836.1,77.8,22290.5,20640.8,-2016.8,0.0,7454.8,0.0344,0.0501,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.1,2.4,0.02,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13,0.0,0.0,0.0,-1.19,0.0,237.6,0.0,237.6,29745.3,24307.2,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,19227.9,5079.4
2040-01-01 23:00:00,2040-01-01 23:00:00,20049.2,122.9,1406.8,60.5,21639.3,19377.9,-159.8,0.0,5597.8,0.0335,0.047,phs,wind-ons,1.0,1.0,0.0,0.0,0.0,1.2,2.6,0.02,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.06,0.0,0.0,0.0,-1.11,0.0,2422.8,0.0,2422.8,27237.2,21799.1,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,16732.1,5067.0
2040-01-02 00:00:00,2040-01-02 00:00:00,18646.0,0.0,789.3,45.1,19480.4,18038.4,1472.7,0.0,3965.4,0.0326,0.0437,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.4,3.0,0.03,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,0.0,0.0,0.0,-1.03,0.0,5918.2,0.0,5918.2,23445.8,18007.7,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,18007.7,0.0
2040-01-02 01:00:00,2040-01-02 01:00:00,17783.9,0.0,0.0,34.5,17818.4,17213.1,2502.5,0.0,2935.5,0.0321,0.0417,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.6,3.4,0.03,0.0,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.94,0.0,0.0,0.0,-0.98,0.0,8505.6,0.0,8505.6,20753.9,15315.9,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,15315.9,0.0
2040-01-02 02:00:00,2040-01-02 02:00:00,17126.0,139.5,2110.2,30.8,19406.5,16582.2,2875.4,0.0,2562.6,0.0318,0.0402,wind-ofs,wind-ofs,1.0,1.0,0.0,0.0,0.0,1.5,3.2,0.03,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.91,0.0,0.0,0.0,-0.95,0.0,7390.2,0.0,7390.2,21969.1,16531.1,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,15269.3,1261.8
2040-01-02 03:00:00,2040-01-02 03:00:00,16978.6,0.0,1406.8,38.3,18423.7,16440.7,2248.8,0.0,3189.2,0.0317,0.0398,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.5,3.3,0.03,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.68,21.68,0.0,0.0,22.58,22.58,7914.8,0.0,7914.8,21613.0,16174.9,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,16174.9,0.0
2040-01-02 04:00:00,2040-01-02 04:00:00,17016.5,0.0,395.9,47.5,17460.0,16477.1,1433.1,0.0,4005.0,0.0317,0.0399,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.5,3.3,0.03,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,-0.94,0.0,8141.4,0.0,8141.4,21464.9,16026.9,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,16026.9,0.0
2040-01-02 05:00:00,2040-01-02 05:00:00,17699.7,4.4,1406.8,57.8,19168.7,17132.4,457.9,0.0,4980.1,0.032,0.0415,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.3,2.9,0.03,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.94,0.0,0.0,0.0,-0.98,0.0,5523.1,0.0,5523.1,24148.8,18710.8,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,18710.8,0.0
2040-01-02 06:00:00,2040-01-02 06:00:00,19598.6,0.0,1413.5,69.3,21081.4,18948.3,-690.4,0.0,6128.4,0.0332,0.046,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.2,2.6,0.02,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04,0.0,0.0,0.0,-1.09,0.0,2544.6,0.0,2544.6,27209.9,21771.8,0.0,127.4,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,0.0,16692.5,5079.4
2040-01-02 07:00:00,2040-01-02 07:00:00,21446.0,0.0,0.0,81.6,21527.6,20706.7,-2102.7,0.0,7540.7,0.0345,0.0503,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,1.1,2.4,0.02,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14,0.0,0.0,0.0,-1.2,0.0,947.5,0.0,947.5,29068.3,23630.2,0.0,127.4,0.0,57.9,0.0,0.0,0.0,72.7,0.0,0.0,0.0,0.0,2206.1,3046.6,0.0,0.0,0.0,142.9,18335.3,5079.4
