monthly_bills,monthly_comfort_penalties
13.558375515648663,0.0
11.843318763785158,0.0
16.243777451932683,0.0
11.499204518626666,0.0
12.10694029510255,0.0
10.49745568036131,0.0
8.915933134437365,0.0
9.27512131971274,0.0
9.560219890293869,0.0
11.314730202077245,0.0
12.10653745401616,0.0
14.535214062448583,0.0
