,start_time,end_time,power,duration,energy
0,2007-09-02 20:15:00,2007-09-02 21:45:00,0.2425101902040717,0 days 01:30:00,0.3637652853061076
1,2007-09-09 07:45:00,2007-09-09 08:30:00,0.2395735947325964,0 days 00:45:00,0.1796801960494473
2,2007-09-10 09:45:00,2007-09-10 10:30:00,0.2395735947325964,0 days 00:45:00,0.1796801960494473
3,2007-09-12 19:30:00,2007-09-12 20:00:00,0.23668082904427745,0 days 00:30:00,0.11834041452213873
4,2007-09-14 11:45:00,2007-09-14 12:30:00,0.2395735947325964,0 days 00:45:00,0.1796801960494473
5,2007-09-18 11:15:00,2007-09-18 12:15:00,0.24101997757675586,0 days 01:00:00,0.24101997757675586
